state,year,accuracy,selection_rate_1,selection_rate_2,selection_rate_3,selection_rate_4,selection_rate_5,selection_rate_6,selection_rate_7,selection_rate_8,selection_rate_9,true_pos_rate_1,true_pos_rate_2,true_pos_rate_3,true_pos_rate_4,true_pos_rate_5,true_pos_rate_6,true_pos_rate_7,true_pos_rate_8,true_pos_rate_9
AL,2018,0.7456439734147656,0.4341035011198868,0.34281811973594356,0.5955056179775281,0.0,0.16666666666666666,0.30392156862745096,1.0,0.22705314009661837,0.3402061855670103,0.7494925575101489,0.7719950433705081,0.9354838709677419,0.0,0.0,0.7244897959183674,1.0,0.8571428571428571,0.7692307692307693
AK,2018,0.7504230118443317,0.43227937706465314,0.4166666666666667,0.6129032258064516,0.0,0.2727272727272727,0.12935323383084577,0.3076923076923077,0.40476190476190477,0.3220338983050847,0.6669912366114897,0.75,0.9166666666666666,0.0,0.4444444444444444,0.3409090909090909,0.4,0.65,0.5529411764705883
AZ,2018,0.7577005138684376,0.39809865607819184,0.39487179487179486,0.4167741935483871,0.0,0.30097087378640774,0.391304347826087,0.35384615384615387,0.30778032036613273,0.32038834951456313,0.7157687117201287,0.8343373493975904,0.80078125,0.0,0.4,0.6871287128712872,0.6111111111111112,0.7075812274368231,0.7078651685393258
AR,2018,0.7405413166774356,0.3932410353426778,0.3582925122463261,0.5822784810126582,,0.3333333333333333,0.28426395939086296,0.3181818181818182,0.20430107526881722,0.36917562724014336,0.7285756942370857,0.8190045248868778,0.8888888888888888,,1.0,0.6727272727272727,1.0,0.6111111111111112,0.7352941176470589
CA,2018,0.7726471264661539,0.3904434490851693,0.4083206731331074,0.4366306027820711,0.0,0.28888888888888886,0.3768993243449815,0.2684458398744113,0.2623612512613522,0.35803070923714353,0.6852003727865796,0.7580481192815994,0.8501362397820164,0.0,0.5104166666666666,0.6347903543933321,0.43157894736842106,0.6531165311653117,0.6963493688161038
CO,2018,0.7491215741391427,0.4532241110587553,0.395,0.4712041884816754,0.0,0.2923076923076923,0.40493319630010277,0.3333333333333333,0.35602094240837695,0.35447338618346547,0.7341911453483451,0.8048780487804879,0.9512195121951219,0.0,0.6666666666666666,0.691609977324263,0.6363636363636364,0.7134146341463414,0.721830985915493
CT,2018,0.7698761688147586,0.46568475772015594,0.30853110968569597,0.40540540540540543,,0.26666666666666666,0.451505016722408,0.2,0.257183908045977,0.33093525179856115,0.7251511487303507,0.6475770925110133,0.7777777777777778,,0.0,0.7526427061310782,0.5,0.664179104477612,0.7083333333333334
DE,2018,0.7576914916189263,0.42255472430036023,0.373015873015873,0.55,,0.2,0.4880952380952381,0.3333333333333333,0.1643835616438356,0.25316455696202533,0.7096989966555184,0.7389380530973452,1.0,,1.0,0.810126582278481,0.5,0.35294117647058826,0.8
FL,2018,0.7505686125852918,0.4064760462033706,0.33237946583420047,0.5606060606060606,0.0,0.23214285714285715,0.35541140320928644,0.3108108108108108,0.3701536210680322,0.3689275893675527,0.7160711142404507,0.7682088868529546,0.8421052631578947,0.0,0.6666666666666666,0.6718181818181819,0.5555555555555556,0.7647058823529411,0.7309734513274336
GA,2018,0.7596386133752332,0.4483028948056096,0.39437083367624065,0.5480769230769231,,0.36363636363636365,0.41361974405850094,0.3170731707317073,0.30306122448979594,0.3797338792221085,0.7617649218119081,0.805537024683122,0.9565217391304348,,0.6,0.728421052631579,0.5714285714285714,0.7564102564102564,0.7642857142857142
HI,2018,0.7436295433967145,0.4246376811594203,0.39490445859872614,0.5,0.0,0.0,0.28160720471077244,0.2289308176100629,0.3364485981308411,0.376401179941003,0.6809176225234619,0.7647058823529411,1.0,0.0,0.0,0.5326768128916741,0.405,0.8214285714285714,0.6757679180887372
ID,2018,0.7513611615245009,0.3929510783798001,0.3125,0.47413793103448276,0.0,0.3333333333333333,0.24,0.08333333333333333,0.26804123711340205,0.2,0.7406757349714788,0.8333333333333334,0.95,0.0,0.0,0.5555555555555556,0.25,0.4782608695652174,0.5384615384615384
IL,2018,0.7641906410409455,0.4254433620006998,0.3534178999295278,0.42857142857142855,0.0,0.38095238095238093,0.42709257616089913,0.21212121212121213,0.25366695427092323,0.3490725126475548,0.7223257051623204,0.7560160427807486,0.8260869565217391,0.0,0.4,0.7268074216250799,0.5555555555555556,0.6782178217821783,0.7261538461538461
IN,2018,0.7539546570726972,0.3897732754462132,0.3318903318903319,0.43636363636363634,0.0,0.375,0.33839150227617604,0.25,0.25464684014869887,0.31616341030195383,0.7230089384352717,0.7466307277628033,1.0,0.0,0.3333333333333333,0.726457399103139,0.5,0.5052631578947369,0.6220472440944882
IA,2018,0.7509157509157509,0.3932825154835636,0.21621621621621623,0.3617021276595745,,0.23076923076923078,0.2867647058823529,0.3,0.25165562913907286,0.2804878048780488,0.7229869884970771,0.6,1.0,,1.0,0.7384615384615385,1.0,0.5882352941176471,0.7857142857142857
KS,2018,0.7451129246536344,0.4183688044565062,0.3181818181818182,0.5037593984962406,0.0,0.3333333333333333,0.3652173913043478,0.375,0.20955882352941177,0.3121951219512195,0.7430969737132759,0.824,1.0,0.0,0.0,0.688,0.4,0.4838709677419355,0.8152173913043478
KY,2018,0.7523402708352268,0.40129857056573387,0.328416149068323,0.45454545454545453,0.0,0.3333333333333333,0.3584905660377358,0.2,0.2543352601156069,0.27564102564102566,0.7316921159239639,0.8050847457627118,1.0,0.0,0.0,0.7102803738317757,0.6666666666666666,0.75,0.7580645161290323
LA,2018,0.7421977064886051,0.4429049211657907,0.3333333333333333,0.5151515151515151,0.0,0.23809523809523808,0.2923433874709977,0.16666666666666666,0.35714285714285715,0.3884297520661157,0.7275612766707812,0.7760358342665173,0.9285714285714286,0.0,0.5,0.626984126984127,1.0,0.775,0.6728971962616822
MA,2018,0.7742184773395822,0.4431281056841595,0.31112091791703445,0.5581395348837209,0.0,0.16666666666666666,0.40619240692959824,0.29411764705882354,0.2723292469352014,0.3606194690265487,0.7149273935515629,0.7029096477794793,0.85,0.0,0.0,0.7070015220700152,0.7142857142857143,0.65748031496063,0.7681660899653979
ME,2018,0.7477863467580691,0.3925191527715187,0.21333333333333335,0.375,,0.3333333333333333,0.2631578947368421,0.0,0.3333333333333333,0.3181818181818182,0.7220338983050848,0.875,1.0,,0.0,0.6086956521739131,0.0,1.0,0.8421052631578947
MD,2018,0.7793717087343381,0.4949283299204724,0.4577428497809843,0.5094339622641509,0.0,0.2608695652173913,0.4506787330316742,0.32,0.22393472348141433,0.4023121387283237,0.7500224074572017,0.8092189500640204,0.8571428571428571,0.0,0.3333333333333333,0.7359307359307359,0.5,0.6403940886699507,0.731638418079096
MI,2018,0.7680971044632858,0.398438041544398,0.31888798037612426,0.46619217081850534,,0.2982456140350877,0.43500363108206247,0.2727272727272727,0.34988179669030733,0.305159165751921,0.7336253235118455,0.7898172323759791,0.9166666666666666,,0.6666666666666666,0.7445820433436533,0.6666666666666666,0.7386363636363636,0.7188940092165899
MN,2018,0.7484929563843847,0.42612328718620546,0.2545662100456621,0.46096654275092935,0.0,0.2564102564102564,0.2616279069767442,0.14285714285714285,0.19924812030075187,0.31956521739130433,0.7177942116315165,0.8091603053435115,0.8541666666666666,0.0,1.0,0.6401515151515151,0.3333333333333333,0.5675675675675675,0.7232142857142857
MS,2018,0.7187808021836379,0.4432314410480349,0.3673826173826174,0.41509433962264153,,0.4,0.28804347826086957,0.16666666666666666,0.25471698113207547,0.3798449612403101,0.7451327433628319,0.7843450479233227,0.7142857142857143,,0.0,0.6458333333333334,0.0,0.6875,0.6363636363636364
MO,2018,0.7452943405760485,0.4043190079110541,0.35095715587967186,0.5922330097087378,0.0,0.42857142857142855,0.4192377495462795,0.1891891891891892,0.3333333333333333,0.3531746031746032,0.7313483146067415,0.8034188034188035,0.9230769230769231,0.0,0.6666666666666666,0.7477477477477478,0.4444444444444444,0.6428571428571429,0.7821782178217822
MT,2018,0.7223137470254439,0.40498504486540376,0.2857142857142857,0.5617529880478087,,0.2,0.23333333333333334,0.3333333333333333,0.42857142857142855,0.3025210084033613,0.7211155378486056,1.0,0.875,,0.0,0.4444444444444444,0.0,0.5,0.6875
NE,2018,0.7324061196105702,0.42904959935084697,0.37218045112781956,0.34375,,0.625,0.26804123711340205,0.0,0.24404761904761904,0.2978723404255319,0.7441277795176949,0.7916666666666666,0.75,,0.8,0.5882352941176471,0.0,0.7619047619047619,0.7222222222222222
