state,year,accuracy,selection_rate_1,selection_rate_2,selection_rate_3,selection_rate_4,selection_rate_5,selection_rate_6,selection_rate_7,selection_rate_8,selection_rate_9,true_pos_rate_1,true_pos_rate_2,true_pos_rate_3,true_pos_rate_4,true_pos_rate_5,true_pos_rate_6,true_pos_rate_7,true_pos_rate_8,true_pos_rate_9
AL,2018,0.8083797377402551,0.34174230814570317,0.14136125654450263,0.2808988764044944,0.0,0.08333333333333333,0.3104575163398693,0.6666666666666666,0.057971014492753624,0.18213058419243985,0.6975642760487145,0.4634448574969021,0.6129032258064516,0.0,0.0,0.7857142857142857,1.0,0.38095238095238093,0.5384615384615384
AK,2018,0.7535250987027636,0.3501651722510618,0.18055555555555555,0.2903225806451613,0.06322580645161291,0.0,0.09950248756218906,0.038461538461538464,0.07142857142857142,0.16101694915254236,0.5793573515092503,0.2916666666666667,0.5833333333333334,0.20689655172413793,0.0,0.29545454545454547,0.0,0.15,0.36470588235294116
AZ,2018,0.8088770021336058,0.3373167379352474,0.20073260073260074,0.10774193548387097,0.2,0.06796116504854369,0.391304347826087,0.15384615384615385,0.08581235697940504,0.20097087378640777,0.6857676736219246,0.5632530120481928,0.3671875,0.0,0.2,0.7702970297029703,0.4444444444444444,0.33935018050541516,0.5767790262172284
AR,2018,0.8143441740254146,0.29417834723535985,0.13925822253324002,0.16455696202531644,,0.06666666666666667,0.28426395939086296,0.09090909090909091,0.035842293906810034,0.20430107526881722,0.6709465512093162,0.5158371040723982,0.5,,0.5,0.6909090909090909,1.0,0.2777777777777778,0.5441176470588235
CA,2018,0.7916387703472773,0.335768474290531,0.21561294846324647,0.1545595054095827,0.3076923076923077,0.09333333333333334,0.37540126570668625,0.14285714285714285,0.06453735796077743,0.22300755544723372,0.6381547064305685,0.47949847509318877,0.44959128065395093,0.6,0.3229166666666667,0.6592861233059745,0.3631578947368421,0.25835591689250226,0.5298532923916752
CO,2018,0.7894333354628505,0.3920765522490848,0.20125,0.14136125654450263,0.6,0.15384615384615385,0.3977389516957862,0.25,0.09554973821989529,0.24122310305775765,0.7074409548802167,0.5707317073170731,0.4146341463414634,1.0,0.3333333333333333,0.7210884353741497,0.45454545454545453,0.3048780487804878,0.602112676056338
CT,2018,0.7835734142026788,0.40181941951853456,0.1597177677998717,0.16216216216216217,,0.06666666666666667,0.47157190635451507,0.2,0.06896551724137931,0.20623501199040767,0.6723095525997581,0.42070484581497797,0.6666666666666666,,0.0,0.8076109936575053,0.5,0.291044776119403,0.5416666666666666
DE,2018,0.7939741141523445,0.34192297035189806,0.1746031746031746,0.15,,0.0,0.5416666666666666,0.3333333333333333,0.0958904109589041,0.13924050632911392,0.6555183946488294,0.46017699115044247,0.6666666666666666,,0.0,0.9240506329113924,0.5,0.29411764705882354,0.5333333333333333
FL,2018,0.8009603234773819,0.34403837657009406,0.14906347554630592,0.19696969696969696,0.2,0.07142857142857142,0.3704335950836463,0.14864864864864866,0.13423555230431602,0.21035747021081577,0.688399929589861,0.4887769125057261,0.40350877192982454,0.0,0.5,0.7463636363636363,0.5555555555555556,0.47737556561085975,0.5716814159292035
GA,2018,0.8105666306589414,0.3711732825545628,0.19360064803564195,0.18181818181818182,,0.0,0.4219409282700422,0.1111111111111111,0.08064516129032258,0.27419354838709675,0.7181282240235815,0.5360655737704918,0.5,,0.0,0.8121827411167513,1.0,0.28125,0.6451612903225806
HI,2018,0.7720864053809339,0.38115942028985506,0.2484076433121019,0.2222222222222222,0.0,0.0,0.26532732940768966,0.10566037735849057,0.1588785046728972,0.1958702064896755,0.6506777893639207,0.5686274509803921,0.8,0.0,0.0,0.5550581915846016,0.31,0.4642857142857143,0.43686006825938567
ID,2018,0.8099213551119178,0.3136507101525513,0.14583333333333334,0.12931034482758622,0.0,0.0,0.25,0.16666666666666666,0.05670103092783505,0.11764705882352941,0.6963580517770952,0.6666666666666666,0.55,0.0,0.0,0.7037037037037037,0.5,0.2608695652173913,0.4230769230769231
IL,2018,0.794332696669452,0.3619270363345058,0.17758985200845667,0.16883116883116883,0.0,0.14285714285714285,0.4525288376220053,0.21212121212121213,0.059534081104400345,0.20657672849915684,0.6794837679616818,0.47459893048128343,0.391304347826087,0.0,0.6,0.8016634676903391,0.6666666666666666,0.23514851485148514,0.6092307692307692
IN,2018,0.8048369596253784,0.30654446052420004,0.1467051467051467,0.18181818181818182,0.0,0.0625,0.33839150227617604,0.1875,0.05390334572490706,0.19005328596802842,0.6674701215225469,0.4636118598382749,0.6666666666666666,0.0,0.3333333333333333,0.7847533632286996,0.5,0.14736842105263157,0.5196850393700787
IA,2018,0.7965060580445196,0.31026679371129107,0.0945945945945946,0.1702127659574468,,0.07692307692307693,0.23897058823529413,0.1,0.059602649006622516,0.15853658536585366,0.6615123514991514,0.3333333333333333,0.7777777777777778,,1.0,0.6923076923076923,0.5,0.23529411764705882,0.7142857142857143
KS,2018,0.7987600430189157,0.34323668047421796,0.15746753246753248,0.18045112781954886,0.0,0.1111111111111111,0.37681159420289856,0.25,0.051470588235294115,0.18292682926829268,0.7088579633311244,0.544,0.5666666666666667,0.0,0.3333333333333333,0.736,0.4,0.3225806451612903,0.5978260869565217
KY,2018,0.8065073161864946,0.3189047714918462,0.16071428571428573,0.22727272727272727,1.0,0.0,0.3490566037735849,0.0,0.057803468208092484,0.15384615384615385,0.6854160174509193,0.5466101694915254,0.5,0.0,0.0,0.7476635514018691,0.0,0.3333333333333333,0.5967741935483871
ME,2018,0.7997714938588975,0.3089980471683942,0.10666666666666667,0.05,,0.16666666666666666,0.2236842105263158,0.0,0.2,0.14393939393939395,0.6682808716707022,0.625,0.3333333333333333,,1.0,0.5652173913043478,0.0,0.5,0.631578947368421
MD,2018,0.7935960292960474,0.44473546359350447,0.26513785106931204,0.2641509433962264,0.5,0.08695652173913043,0.47375565610859727,0.28,0.07978241160471441,0.30751445086705204,0.7246571659048131,0.5483354673495519,0.47619047619047616,1.0,0.1111111111111111,0.7861471861471861,0.5,0.3497536945812808,0.632768361581921
MI,2018,0.811030235162374,0.3278726403105432,0.1635322976287817,0.18505338078291814,,0.03508771929824561,0.4502541757443718,0.2727272727272727,0.13711583924349882,0.18660812294182216,0.6911540248191652,0.5234986945169713,0.55,,0.16666666666666666,0.8126934984520123,1.0,0.48863636363636365,0.6036866359447005
MN,2018,0.7828567744431192,0.35077718372694117,0.11187214611872145,0.14869888475836432,0.0,0.05128205128205128,0.2569767441860465,0.14285714285714285,0.05263157894736842,0.16304347826086957,0.6621930064822423,0.4732824427480916,0.5,0.0,1.0,0.6818181818181818,0.3333333333333333,0.21621621621621623,0.5
MS,2018,0.8024869209189476,0.35267754539186397,0.14185814185814186,0.1509433962264151,,0.2,0.2608695652173913,0.16666666666666666,0.05660377358490566,0.2248062015503876,0.7001769911504425,0.48242811501597443,0.42857142857142855,,0.0,0.6875,0.0,0.3125,0.5757575757575758
MO,2018,0.8034676604345629,0.3208609507519065,0.18003646308113036,0.20388349514563106,0.0,0.21428571428571427,0.4283121597096189,0.08108108108108109,0.08717948717948718,0.18452380952380953,0.6875280898876405,0.5576923076923077,0.6153846153846154,0.0,0.6666666666666666,0.8288288288288288,0.3333333333333333,0.2857142857142857,0.594059405940594
MT,2018,0.7759472817133443,0.33020937188434696,0.07142857142857142,0.21115537848605578,,0.1,0.2,0.3333333333333333,0.047619047619047616,0.17647058823529413,0.6713147410358565,0.0,0.5416666666666666,,0.0,0.4444444444444444,0.0,0.0,0.5
NE,2018,0.785628187297172,0.3591642154376712,0.14285714285714285,0.052083333333333336,,0.375,0.26288659793814434,0.16666666666666666,0.07738095238095238,0.13829787234042554,0.7156279361102411,0.4375,0.16666666666666666,,0.4,0.6470588235294118,0.5,0.2857142857142857,0.4722222222222222
NV,2018,0.7921253461200783,0.30985915492957744,0.15087040618955513,0.13513513513513514,,0.08333333333333333,0.2290021536252692,0.1276595744680851,0.04011670313639679,0.15599343185550082,0.6090745962573699,0.4672131147540984,0.3620689655172414,,0.1111111111111111,0.49887640449438203,0.46153846153846156,0.2,0.45161290322580644
NH,2018,0.7951292995229726,0.35913147728786465,0.10752688172043011,0.14285714285714285,0.0,0.0,0.4393063583815029,0.3333333333333333,0.22448979591836735,0.224,0.6854228364593616,0.5,1.0,0.0,0.0,0.8024691358024691,0.6666666666666666,0.6923076923076923,0.65625
NJ,2018,0.7739896611623868,0.3979361404110568,0.1718004338394794,0.125,,0.1,0.5148133116883117,0.10526315789473684,0.08066759388038942,0.23962655601659752,0.6580517987187209,0.4022236756049706,0.25925925925925924,,0.36363636363636365,0.779842744817727,0.25,0.29439252336448596,0.5351351351351351
NM,2018,0.8180461485478131,0.3273697426239799,0.25287356321839083,0.10016556291390728,0.0,0.14285714285714285,0.38650306748466257,0.4444444444444444,0.1323529411764706,0.3087557603686636,0.6955916473317866,0.6666666666666666,0.3625,0.0,0.5,0.84375,1.0,0.45714285714285713,0.6901408450704225
NY,2018,0.7755894429291116,0.3591529220118102,0.15815231390057524,0.14979757085020243,0.0,0.07920792079207921,0.31587855707182905,0.21052631578947367,0.0782624633431085,0.2160929075072584,0.6445412996761403,0.38629117959617426,0.35384615384615387,0.0,0.4,0.6319895968790638,0.4166666666666667,0.2699228791773779,0.5109756097560976
NC,2018,0.8117617684905987,0.3743426621860811,0.17026239067055393,0.1542649727767695,0.0,0.1511627906976744,0.4407853071564281,0.2826086956521739,0.07020408163265306,0.2068627450980392,0.7362876606503266,0.548306148055207,0.4606741573033708,0.0,0.6666666666666666,0.8247422680412371,0.8,0.37209302325581395,0.6318181818181818
ND,2018,0.7661054994388328,0.3422222222222222,0.09523809523809523,0.15757575757575756,,0.14285714285714285,0.2641509433962264,0.0,0.19230769230769232,0.13432835820895522,0.6390149060272197,0.36363636363636365,0.34210526315789475,,0.3333333333333333,0.5454545454545454,0.0,0.5,0.4117647058823529
OH,2018,0.8083527802365816,0.3277045147687129,0.154053533602927,0.1794871794871795,,0.17142857142857143,0.4151376146788991,0.17647058823529413,0.1198044009779951,0.16634241245136186,0.6819288341016212,0.517948717948718,0.5,,0.6,0.8236434108527132,0.6,0.3373493975903614,0.5658536585365853
OK,2018,0.8008595188926718,0.31138576779026217,0.16580310880829016,0.16010498687664043,0.0,0.18309859154929578,0.3113207547169811,0.1,0.04975124378109453,0.17189952904238617,0.668450498662126,0.5574712643678161,0.38439306358381503,0.0,0.4,0.7446808510638298,0.0,0.2826086956521739,0.4981549815498155
OR,2018,0.7988959350335325,0.33884253881085646,0.17363344051446947,0.11790393013100436,0.14285714285714285,0.10526315789473684,0.37703141928494044,0.0989010989010989,0.07065217391304347,0.20048602673147023,0.6756077116512993,0.4594594594594595,0.39655172413793105,0.3333333333333333,0.4,0.7232375979112271,0.29411764705882354,0.2875,0.5781990521327014
