importance_mean_0,importance_mean_1,importance_mean_2,importance_mean_3,importance_mean_4,importance_mean_5,importance_mean_6,importance_mean_7,importance_mean_8,importance_mean_9
0.03877148492533107,0.006945618484080041,0.03493941955480413,0.008495350803043089,0.0437447168216399,0.0025922795153564327,0.00956607495069033,0.05790363482671177,0.022090729783037454,0.000605804451958325
