importance_mean_0,importance_mean_1,importance_mean_2,importance_mean_3,importance_mean_4,importance_mean_5,importance_mean_6,importance_mean_7,importance_mean_8,importance_mean_9
0.06018822499452829,0.008842197417377951,0.03878310352374696,0.005209017290435503,0.04863208579557887,0.006303348653972374,0.014664040271394119,0.07664696870212295,0.016677609980301968,0.002845261545195843
